0.01189
0.015881
0.38691
0.49321
0.7936
1.0327
2.4272
2.9727
7.0745
7.3278
8.6696
9.316
15.937
18.349
19.398
25.973
28.764
32.446
37.233
46.015
50.911
51.211
60.132
67.13
72.353
84.139
84.989
86.251
87.654
90.174
94.998
105.87
111.81
116.68
119.27
123.27
126.39
131.42
138.92
139.33
141.08
145.26
151.05
153.6
155.22
156.86
161.78
162.93
163.72
168.98
170.92
172.48
176.04
179.12
180.09
183.39
184.85
191.84
193.52
194.4
197.2
197.94
202.36
207.96
210.33
215.29
224.27
227.01
230.43
232.48
233.28
236.4
237.74
243.53
248.27
248.97
251.32
258.69
262.52
268.06
270.72
273.87
282.28
285.45
294.91
295.98
296.68
299.9
301.17
301.99
303.39
307
311.64
318.29
321.13
327.17
328.47
334.93
344.62
347.56
