-0.03155,0.07631,0.0052059,0.0092186,0.057303,-0.1878,0.14023,0.11168,-0.13013,0.15502,0.10621,0.0076854,0.12124,-0.099206,-0.1554,0.0035536,-0.11302,0.091312,0.15398,-0.1042,-0.084951,0.0010346,0.14731,-0.091449,0.079388,0.0076217,0.047647,-0.14072,0.063764,0.031887,0.024573,0.016954,0.077501,-0.043976,-0.12388,-0.088859,0.063951,0.16692,0.057161,0.13933,0.29617,0.020933,-0.11356,0.16297,-0.095232,-0.0068656,0.045183,-0.0052451,-0.049043,-0.017242,0.10473,-0.26099,-0.0019554,0.2041,-0.10116,-0.13768,0.054971,0.069845,0.29494,0.020063,0.079337,0.10199,0.053074,0.1446,0.11667,-0.016253,0.32434,0.02882,0.17247,-0.052608,-0.12648,0.12108,-0.20629,0.12676,-0.21443,0.16341,-0.095284,0.057599,0.15732,-0.19761,-0.064254,0.32012,0.091811,0.1002,-0.16018,-0.20256,0.16392,0.15787,0.016735,0.010738,-0.13296,0.36442,-0.078204,0.074089,0.028141,0.0075399,-0.12255,-0.1691,-0.14337,-0.31151
-0.0094824,0.00044369,-0.010922,-0.092798,0.041736,0.019804,-0.013845,-0.080065,0.01847,-0.00032598,-0.11421,-0.13345,-0.026463,0.14511,0.007148,-0.12732,0.034335,-0.17276,-0.015603,0.043288,0.20523,-0.12123,-0.020853,0.053532,-0.25079,0.10433,-0.069063,0.028229,-0.30139,0.014992,0.11175,-0.019069,-0.0019663,-0.19242,0.20822,-0.03977,-0.18563,-0.25381,0.027589,-0.28838,-0.23411,-0.095952,0.076046,0.041234,-0.020059,0.039218,-0.13481,0.20116,0.18707,-0.02527,0.017317,0.099818,0.15696,-0.12655,-0.012538,0.035856,0.012822,0.087251,0.047236,0.019548,-0.093869,-0.068919,0.13299,-0.28285,-0.14003,-0.028679,0.027787,-0.0047316,-0.14061,-0.18076,-0.076809,0.015772,0.015644,-0.15344,0.056585,-0.27345,-0.034813,0.2261,-0.033969,-0.075113,0.060667,-0.15105,0.16177,-0.018499,0.32695,0.14191,-0.043501,-0.19448,-0.098908,0.016863,0.19864,-0.16817,-0.23545,-0.049077,-0.18794,0.06163,0.21518,0.040387,-0.24763,0.2485
0.040387,0.0091777,0.039556,-0.0059099,-0.18941,0.013314,-0.10035,0.13107,0.092026,-0.16711,0.12009,0.0029482,-0.083883,-0.11577,0.16593,0.0038808,0.075672,0.11609,-0.16389,0.06712,-0.11805,0.010192,-0.16138,0.057957,0.11189,-0.025653,-0.023872,0.16336,0.084288,-0.012185,0.038555,-0.019898,-0.036645,0.185,0.028852,-0.096397,-0.0052462,0.12171,-0.07403,0.12771,0.17856,-0.0026435,0.14137,0.058642,-0.04259,0.015819,0.07937,0.021252,-0.050818,0.036873,-0.1426,0.18422,-0.13701,0.0058962,0.14239,0.25015,0.0098291,0.0041166,-0.15465,-0.13122,-0.16861,0.035232,0.11136,0.10286,-0.18875,0.19489,-0.27348,0.088354,-0.10071,0.24611,0.098269,-0.12052,-0.080038,0.13633,0.21109,-0.059579,0.37354,-0.016219,-0.01557,0.40601,-0.10334,0.079984,-0.24868,0.036921,-0.13234,-0.064833,-0.15791,-0.067203,0.15457,-0.1191,-0.40866,-0.22712,-0.082809,0.036796,0.086453,0.081781,-0.078904,-0.036468,0.21752,0.24649
-0.03155,0.07631,0.0052059,0.0092186,0.057303,-0.1878,0.14025,0.11159,-0.1302,0.15489,0.10565,0.0075084,0.12138,-0.097455,-0.15493,0.0028851,-0.11312,0.087388,0.15315,-0.10401,-0.077456,-0.00053878,0.14649,-0.090667,0.066619,0.010603,0.046271,-0.14072,0.045596,0.03058,0.025143,0.017881,0.073406,-0.064268,-0.10502,-0.076901,0.051535,0.13385,0.052674,0.10209,0.25661,0.027112,-0.10503,0.15473,-0.071598,0.046942,0.04295,-0.0081457,-0.03577,-0.00997,0.046503,-0.10572,0.019832,0.15324,-0.030341,-0.090043,-0.015182,0.065027,0.15,0.056275,0.1007,0.0058047,0.061395,0.076805,0.072244,-0.04022,0.16785,-0.0090751,0.13466,-0.047848,-0.065035,0.11999,-0.17027,0.010714,-0.15792,0.10641,-0.11445,0.077468,0.08565,-0.10894,-0.031535,0.21054,0.08894,0.028456,-0.039918,-0.15791,0.088661,0.1516,-0.050124,0.017163,-0.081197,0.23346,-0.054777,0.011488,0.0060795,0.039986,-0.034718,-0.072422,-0.12123,-0.18724
-0.0047817,0.0076508,-0.019259,-0.092355,0.039985,0.0074548,0.01789,-0.057919,-0.030191,9.2448e-05,-0.081701,-0.13247,0.034972,0.10566,0.004449,-0.13141,-0.038223,-0.12685,-0.010828,-0.039578,0.15122,-0.13253,-0.017818,-0.038915,-0.18378,0.13619,0.023995,0.023638,-0.21853,-0.023149,0.081582,0.060651,-0.010755,-0.12887,0.13464,-0.035755,-0.17641,-0.18541,0.021808,-0.11952,-0.10798,-0.058439,0.074244,0.042869,-0.0096817,0.074928,-0.12541,0.1336,0.12109,0.0098049,-0.0074398,0.01251,0.06161,-0.041597,0.030974,-0.017007,0.016824,0.0058976,0.1189,0.0080084,-0.04985,-0.021015,0.030823,-0.18971,-0.060836,-0.03622,0.17182,0.01037,-0.02127,-0.048331,-0.065712,-0.042176,0.036609,-0.061834,-0.013449,-0.12978,0.051532,0.10616,-0.016696,-0.19751,0.052132,-0.055498,0.024078,0.10277,0.079998,0.11089,-0.046913,-0.11846,0.014085,0.057905,0.13195,0.022825,-0.17346,0.074305,-0.033257,-0.094431,0.073039,-0.08349,-0.091998,0.06677
0.010958,0.047688,0.055973,0.00094164,-0.14428,0.0081521,-0.10149,0.13777,0.093977,-0.060108,0.1279,0.0032756,-0.086717,-0.12186,0.05627,0.0040716,0.079217,0.11799,-0.050335,0.070895,-0.11392,0.0098167,-0.04299,0.059477,0.10095,-0.023076,-0.031835,0.039895,0.065272,-0.015748,0.043698,-0.024388,-0.047126,0.064619,-0.016195,-0.10069,0.027334,0.087975,-0.087956,0.072255,0.15691,-0.028404,0.021065,0.083446,-0.040337,0.026954,0.07647,0.031409,-0.080018,0.059226,-0.14696,0.17091,-0.11856,-0.0068652,0.069465,0.21894,0.0075842,0.086684,-0.076098,-0.087509,-0.061838,0.044925,0.11251,0.11605,-0.13271,0.14973,-0.16264,0.0356,-0.046239,0.08722,-0.020432,0.042022,-0.076864,0.11629,0.010734,0.0024643,0.087445,0.097153,0.090524,0.22314,-0.123,0.12403,0.0037265,-0.092048,-0.098728,-0.13243,0.0021224,0.055375,0.10629,-0.098023,-0.2392,-0.0033968,-0.098515,-0.082103,0.04191,0.13635,-0.097708,-0.018946,-0.007321,-0.027915
-0.002121,0.037799,-0.011212,0.002367,0.012173,-0.18264,0.1413,0.10498,-0.13176,0.048269,0.09822,0.0071679,0.12345,-0.092096,-0.046831,0.0026149,-0.11594,0.086241,0.043293,-0.10813,-0.081458,-0.00040712,0.034977,-0.095682,0.074456,0.0095485,0.062749,-0.029303,0.054728,0.027767,0.027545,0.038702,0.081106,0.025825,-0.0505,-0.077488,0.025786,0.041401,0.10079,0.085619,0.12345,-0.052801,-0.020789,0.035325,-0.049177,-0.087483,-0.0037551,0.036146,0.026552,-0.040046,0.11637,-0.26828,-0.018366,0.19221,-0.078073,-0.080202,0.082124,0.016345,0.24779,-0.02523,-0.062361,0.10242,0.016778,0.076736,0.021663,0.035041,0.23453,0.10283,0.12283,0.035829,0.0064441,-0.040723,-0.11045,0.11801,-0.0088643,0.067248,0.16736,-0.011312,0.062267,-0.11232,-0.001232,0.14906,-0.15915,0.16513,-0.11289,-0.095991,0.035589,-0.015069,0.04751,0.030645,-0.10108,0.092497,-0.093965,0.14517,0.025251,-0.10054,-0.043509,-0.1998,0.038884,-0.0098647
-0.003553,0.0043426,-0.0045174,-0.092229,0.034855,0.020057,-0.036591,-0.04908,0.05294,-0.00034962,-0.067747,-0.13277,-0.069296,0.087061,0.0044475,-0.12759,0.084161,-0.10303,-0.0088881,0.099999,0.12152,-0.12075,-0.0090189,0.11857,-0.14787,0.09372,-0.14445,0.017466,-0.17825,0.050309,0.066898,-0.095462,0.016308,-0.1231,0.095172,-0.029241,-0.15965,-0.047603,-0.0023596,-0.20565,-0.07156,-0.024756,0.034347,0.045904,-0.0043652,0.098177,-0.094808,0.059743,0.05717,-0.04483,0.024816,0.14208,0.14801,-0.077105,-0.006768,0.032464,-0.0095344,0.079845,-0.074137,-0.024033,0.022239,-0.065049,0.096101,-0.16273,-0.11713,0.0091145,-0.080701,-0.079647,-0.12753,-0.1232,0.00095179,0.085011,-0.006509,-0.083115,0.082367,-0.1463,-0.05885,0.14796,-0.049843,0.097684,-0.039024,-0.086545,0.13207,-0.049869,0.19821,0.0040558,0.02908,-0.026856,-0.059532,-0.064686,-0.061592,-0.12453,-0.083393,-0.16788,-0.017445,0.13362,0.062107,0.086622,-0.051983,0.087949
0.040387,0.0091777,0.039556,-0.0059099,-0.18941,0.013314,-0.10039,0.13094,0.092307,-0.16707,0.11947,0.0025781,-0.084837,-0.11431,0.16603,0.0023198,0.077944,0.11366,-0.16493,0.071641,-0.11483,0.0061481,-0.16473,0.066169,0.10879,-0.018595,-0.037655,0.17215,0.082931,-0.0078924,0.033983,-0.035318,-0.036752,0.19298,0.031734,-0.089221,-0.030433,0.13208,-0.076876,0.10109,0.15719,-0.010613,0.16744,0.026977,-0.031001,0.0088227,0.029847,0.0073759,-0.056406,0.0046706,-0.045063,0.086808,-0.013251,-0.013775,0.094303,0.1167,-0.050959,-0.11545,-0.048206,-0.068148,-0.096989,-0.057073,0.045289,0.03364,-0.076505,0.074415,-0.18219,0.005224,-0.0045909,0.12736,0.011043,-0.16483,-0.028953,0.059099,0.11182,-0.055224,0.199,0.0091321,-0.057521,0.20758,0.01896,0.058837,-0.14849,-0.035112,-0.096588,0.017684,-0.12003,-0.10697,0.056661,-0.0076544,-0.19228,-0.11243,-0.060257,0.037918,0.05429,0.038829,-0.010753,0.031907,0.10297,0.13461
-0.002121,0.037799,-0.011212,0.002367,0.012173,-0.18264,0.14132,0.10492,-0.13182,0.04867,0.097844,0.0069903,0.12347,-0.090966,-0.048464,0.0019729,-0.11568,0.083765,0.047064,-0.10719,-0.07688,-0.0017613,0.042001,-0.093688,0.067288,0.011624,0.058614,-0.040561,0.046129,0.028333,0.026012,0.035033,0.078256,0.0058479,-0.053231,-0.069875,0.023595,0.056534,0.086076,0.085201,0.14777,-0.020863,-0.035744,0.066462,-0.046863,-0.025105,0.012123,0.018307,0.01227,-0.021571,0.050878,-0.14312,-0.039278,0.16596,-0.02727,-0.028572,0.065604,0.06013,0.13076,-0.032848,-0.028214,0.085283,0.042853,0.060994,-0.019092,0.053176,0.14331,0.062553,0.064718,0.056027,0.037349,0.01705,-0.11194,0.080013,0.025198,0.03914,0.14095,0.0013236,0.012713,-0.035634,-0.051494,0.11351,-0.12701,0.13735,-0.046955,-0.067386,0.018405,0.012005,-0.0024577,-0.026416,-0.11262,0.038707,-0.07616,0.1242,0.019796,-0.053761,-0.029,-0.11621,0.024152,0.015413
