-9.4207e-15
-4.7867e-15
1.6755e-15
2.3677e-14
3.1179e-14
6.4285e-14
0.4262
0.56173
2.6239
3.1353
3.3215
4.0856
8.0265
9.7939
12.39
16.379
17.429
20.587
27.381
31.182
35.82
36.973
47.629
49.068
54.748
65.81
69.821
72.662
75.252
81.66
82.929
96.069
98.052
101.8
102.15
102.41
103.16
124.47
126.09
128.69
130.15
133.27
135.57
137.34
138.83
143.19
146.88
146.99
156.96
161.71
161.74
162.88
163.75
164.78
167.65
168.72
170.14
171.11
175.34
175.86
178.65
181.39
189.81
191.66
193.18
195.79
203.44
204.13
206.28
210.4
210.72
214.64
215.65
222.13
226.29
231.13
231.28
236
237.15
246.24
246.67
248.48
257.86
260.44
261.41
261.95
269.62
271.34
273.33
282.07
283.84
288.29
294.37
296.56
296.82
298.51
302.41
305.25
313.7
317.87
